conversation_id,speaker,text,company
8d19d72fc80c742f9d1b22b2a80d2c75,agent,"For the best advice on this this, we'd recommend chatting with our card experts. Just reach out -&gt; 1-800-769-2512 ^J",AskRBC
8d19d72fc80c742f9d1b22b2a80d2c75,customer,@AskRBC @136906 No idea how this landed on my timeline but this credit card is good enough I'm going to tell a complete stranger you can't go wrong with it,AskRBC
7ba38486423c14bc4e7ec2b77431a773,customer,Haven’t had @JackBox in years. Back in #California &amp; very impressed!  Great flavor! #ThankYou!!!,JackBox
7ba38486423c14bc4e7ec2b77431a773,agent,Welcome back! 🍔,JackBox
b70cf07ce57cb1334d06eeaea2ff48fc,customer,"broken telephone pole, I reported twice to staff and not fixed in my street. #hurricaneirma2017 may cause it to damage my house. Help!",ATT
b70cf07ce57cb1334d06eeaea2ff48fc,customer,https://t.co/cS7Cm1GjBX,ATT
b70cf07ce57cb1334d06eeaea2ff48fc,agent,Hi Ido. Can you please send a DM w your address and contact info so we can look into this for you?,ATT
b70cf07ce57cb1334d06eeaea2ff48fc,customer,"29 Ne 91 st, Miami 33138",ATT
e340eb4d8834bbf44a292fc0e7b30ad8,customer,"ordered my first box almost a week ago, still hasn't arrived :(",AskDSC
7f85109d9dc0be18543290c5ca12d1c7,agent,Math is hard but updating your Spotify Premium for Students account to include Hulu doesn't have to be: https://t.co/dxpbd9X6kS https://t.co/VIlSdxsRgh,hulu_support
7f85109d9dc0be18543290c5ca12d1c7,customer,"Except, it's broken...and the error message says it's Spotify's issue when its a KNOWN issue with Hulu. &gt;=(",hulu_support
7f85109d9dc0be18543290c5ca12d1c7,agent,"Sorry for any frustration! In this case, we do kindly ask contacting Spotify Support for further assistance.",hulu_support
7f85109d9dc0be18543290c5ca12d1c7,customer,They had me contact your support...who said it was a known issue. Is it a known issue that Student accounts aren't linking or not?,hulu_support
7f85109d9dc0be18543290c5ca12d1c7,agent,"Sorry for any confusion, Carl! We'd have to gather a few more details to confirm if this is a known issue. Mind giving us a call? 📲",hulu_support
7ade1ddd8f30888c31b791d2d441af74,customer,🎶All I want for Christmas is a Chipotle near my house🎶,ChipotleTweets
7ade1ddd8f30888c31b791d2d441af74,customer,"when does the Marysville, WA location open?!",ChipotleTweets
7ade1ddd8f30888c31b791d2d441af74,agent,Sounds like mid-November. -AC,ChipotleTweets
7ade1ddd8f30888c31b791d2d441af74,customer,Thank you!,ChipotleTweets
add267eafe4085f5eed9209926765b82,customer,Is it true that I'm not able to carry my laptop in hand baggage from Saudi Arabia to London? My baggage is overweight now.. https://t.co/wHLMWvD2Nr,British_Airways
add267eafe4085f5eed9209926765b82,customer,"I read all the informations and none says u won’t be able to travel with a portable charger. Therefore, it’s ur fault!! It cost me £50 and I left it in the airport. I need £50 to buy a new one. I hope u write all the informations so passengers can know. I’m so mad now. Unfair!!💔 https://t.co/RpTSTwMz5Q",British_Airways
add267eafe4085f5eed9209926765b82,agent,"Hi Anas, we're sorry to hear you're unhappy with our response but as previosly advised, the policy has been in place since around March this year. ^Lacey",British_Airways
27e3d9aaf9ba9f6b63e841276ccb6e1f,customer,.@115783 activated its Disaster Response Program to help #HurricaneIrma evacuees &amp; volunteers find free housing: https://t.co/HqFiN2at3I,AirbnbHelp
27e3d9aaf9ba9f6b63e841276ccb6e1f,customer,@108848 @115783 Hello sir how are you please help me please send me money thanks I am to much problem please help me my bank account number sa931000__credit_card__ thanks sir ok see you please help me please send me money,AirbnbHelp
27e3d9aaf9ba9f6b63e841276ccb6e1f,agent,"Hi there, we'd be happy to help you. Can you DM us with your email address so we can follow up with you directly? Please delete this tweet as it contains private information. Thank you.",AirbnbHelp
ecafb0a5c1df638974bc7c1b79a541de,customer,Literally just had the worst experience and service ever at @118557. and to think I used to love that place. Seriously may never go back.,askpanera
ecafb0a5c1df638974bc7c1b79a541de,customer,@118557 This reminds me of a few weeks ago in the drivethru @116253 on Sheridan when my egg sandwich had NO egg! They promised to mail me a certificate but it never came.,askpanera
ecafb0a5c1df638974bc7c1b79a541de,agent,"The egg is the best part, Kathy! Mind sharing some more details with us in a DM so we can help?",askpanera
ecafb0a5c1df638974bc7c1b79a541de,customer,Just sent a DM,askpanera
509f331d18080a77553e8e87e16e3357,agent,Sub Accounts can now graduate to Master Accounts! Find out how: https://t.co/nSYgLgJ3Xw https://t.co/ABgWJxruoi,AskPlayStation
509f331d18080a77553e8e87e16e3357,customer,after i upgrade my account cannot sign in. it stucks on Please wait... Please help! https://t.co/sJzsfvHLQ6,AskPlayStation
509f331d18080a77553e8e87e16e3357,agent,That's odd! Can you please follow us and send us a direct message with more information regarding your issue?,AskPlayStation
509f331d18080a77553e8e87e16e3357,customer,i already follow you! i cannot send u direct message if u do not follow me,AskPlayStation
509f331d18080a77553e8e87e16e3357,agent,Happy to help! Please check your Direct messages!,AskPlayStation
509f331d18080a77553e8e87e16e3357,customer,@308861 I have the same issue! Hasn't been able to login to psn for 5 days.,AskPlayStation
509f331d18080a77553e8e87e16e3357,customer,@AskPlayStation i have not be able to find a solution yet.... please help,AskPlayStation
29ec007d17dd4ba8bd4c74f755f2fa79,customer,"terrible service, they took my money for a already booked room and won't give it back never booking @148884 again!!!",HotelTonightCX
29ec007d17dd4ba8bd4c74f755f2fa79,agent,Sorry about that! Give us a call at 800.995.6698 so we can look into this for you!,HotelTonightCX
264a3a29318e48928767e11630ea5660,customer,"After using your new web player, I think you should change your twitter handle to @1629.",SpotifyCares
264a3a29318e48928767e11630ea5660,agent,"2: we'd like to clarify if you're looking for the Now Playing bar, which should be at the bottom of the web player /RK",SpotifyCares
264a3a29318e48928767e11630ea5660,customer,Are you being sarcastic? How would *anyone* be looking for the now playing bar? I'm referring to the massive loss of functionality.,SpotifyCares
264a3a29318e48928767e11630ea5660,agent,"Sorry about that. Don't worry, your feedback's been noted and passed on to the team. Thanks for sharing your thoughts /RH",SpotifyCares
0324b94fa549389ae1c6c984fa0c7b6a,customer,"não estou conseguindo acessar a PSN no meu PS3, possuo o PS4 e tá tudo certo. Está com algum prolema?",AskPlayStation
0324b94fa549389ae1c6c984fa0c7b6a,agent,"Boa tarde Angelo! Lamentamos o inconveniente, Aparece algum código de erro especifico ou alguma mensagem especifica?",AskPlayStation
0324b94fa549389ae1c6c984fa0c7b6a,customer,"80710016, esse é o PS3. Tenho um PS4 e com ele tá tudo ok. No PS3 consig acesar a internet,  na hora de entrar na PSN dá o erro mencionado.",AskPlayStation
0324b94fa549389ae1c6c984fa0c7b6a,customer,@AskPlayStation O meu tá com esse problema!!! Como resolver ???? Vc saberia me informar,AskPlayStation
0324b94fa549389ae1c6c984fa0c7b6a,agent,Oi Gabi! Temos encaminhado uma mensagem direta com futuras instruções.,AskPlayStation
5b5703a5a00268ebbc57d559ce439f1f,customer,hi please put black silk by @81040 back on spotify pls &amp; thx,SpotifyCares
5b5703a5a00268ebbc57d559ce439f1f,agent,"Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8Gpi4TeA /DJ",SpotifyCares
5b5703a5a00268ebbc57d559ce439f1f,customer,it’s been over 2 months 🤧,SpotifyCares
5b5703a5a00268ebbc57d559ce439f1f,agent,"Hey Joanna, we hear you! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /TB",SpotifyCares
95c0d67c6e0098c46cc86b4086df2e16,customer,I just wanna know why y'all served me a moldy ass burger? @JackBox https://t.co/EhPktZ4ydL,JackBox
95c0d67c6e0098c46cc86b4086df2e16,agent,Can you DM me with details?,JackBox
9b5cfc01255fcbf1ef3249c2d146a76c,customer,1-Star Review of @115850&amp;token=7A1A4AE8F6CE0BD277D8295E58702D283F329C0F: “cleverly cheated” –  https://t.co/SKEYczilKD via @34725,AmazonHelp
9b5cfc01255fcbf1ef3249c2d146a76c,customer,"@34725 Fourth Time, in a row I feel cheated by Amazon  India. Inferior product delivered.",AmazonHelp
9b5cfc01255fcbf1ef3249c2d146a76c,agent,Kindly reach out to our support team here:  https://t.co/R3EfhzgU8B and we'll help! 2/2 ^PS,AmazonHelp
9b5cfc01255fcbf1ef3249c2d146a76c,agent,"Sorry to know you received a bad product, we certainly did not expect this to happen. 1/2 ^PS",AmazonHelp
9b5cfc01255fcbf1ef3249c2d146a76c,customer,they are of no use,AmazonHelp
9b5cfc01255fcbf1ef3249c2d146a76c,customer,"Sir this is the fourth time, I am having this complain and it is not just returning or refund, but d breach of trust",AmazonHelp
9b5cfc01255fcbf1ef3249c2d146a76c,agent,We'd like to have a closer look. Kindly drop in your details here: https://t.co/GIJyeYqKE0 and I'll reach out to you. ^KC,AmazonHelp
9b5cfc01255fcbf1ef3249c2d146a76c,agent,Sorry for the bad experience. Kindly share your details here: https://t.co/JzRdscmdH9 and I'll get in touch with you soon.^AK,AmazonHelp
f4cf01e2f004b8298830c1a6360bf6d7,customer,what the heck .... 😭 https://t.co/Bp0gCiTBk2,JackBox
c64ffb32f4597eb286640ec6d4750913,customer,Kept my number suspended since July 2017 and now this is the bill summary.. What a great Idea.. nyone who is reading this post. https://t.co/2Funsm6REk,idea_cares
c64ffb32f4597eb286640ec6d4750913,customer,"Extract even the last drop of blood from my body, dear Idea.requested verbally as well as in written to deactivate my number. U sent this https://t.co/aWSbuwcHvP",idea_cares
c64ffb32f4597eb286640ec6d4750913,agent,"to avoid further inconvenience.(2/2) Rgds,Mohit",idea_cares
c64ffb32f4597eb286640ec6d4750913,agent,As checked your number is permanently disconnected due to non payment.But please pay the remaining outstanding amount (1/2),idea_cares
c64ffb32f4597eb286640ec6d4750913,customer,You rascals..this is more than enough..for how many times I will have to request for the same..I think I need to file a complaint now..,idea_cares
c64ffb32f4597eb286640ec6d4750913,customer,I will never ever suggest anyone to have an Idea service. Third class service in Delhi itself and still charging money.,idea_cares
c64ffb32f4597eb286640ec6d4750913,customer,Not even a single bit of Data I have used. Neither I have made a single call since July 2017. In the previous month you people have already,idea_cares
c64ffb32f4597eb286640ec6d4750913,customer,Deducted money which I mistakenly paid twice. Still demanding for payment. I have mail of disconnecting of my SIM.  Shame on you Idea.,idea_cares
c64ffb32f4597eb286640ec6d4750913,customer,Waiting for what..??? Don't you people ever try to call me.. I hv all the proofs. I already have paid in advance. I'll sue u otherwise,idea_cares
2e65ec46257d4ebc851c7028fdba7484,customer,Just seen sub contractors of Amazon parcel handlers man dropping parcels on the floor and shoving them in tiny letter boxes yea ?,AmazonHelp
2e65ec46257d4ebc851c7028fdba7484,agent,Hi Nina- Sorry to hear- Was it an order you were expecting yourself or? ^NV,AmazonHelp
2e65ec46257d4ebc851c7028fdba7484,customer,no but i watched as this man with the parcels,AmazonHelp
2e65ec46257d4ebc851c7028fdba7484,customer,"Still not parcel I was expecting one today as well,another letdown, I want compensation if my stuff is not here by sunday.This is a P take",AmazonHelp
2e65ec46257d4ebc851c7028fdba7484,agent,"Sorry, your parcel hasn't arrived as expected. What is the current tracking showing here: https://t.co/aaDyEz1VgE, Nina? ^CE",AmazonHelp
2e65ec46257d4ebc851c7028fdba7484,customer,Parcel has been handed over to carrier and is in transit ?,AmazonHelp
2e65ec46257d4ebc851c7028fdba7484,agent,"Items can be deliver as late as 21:00. If you don't receive your item, please reach us here:  https://t.co/JzP7hlA23B ^AC",AmazonHelp
2e65ec46257d4ebc851c7028fdba7484,customer,Were is my packedes ?,AmazonHelp
2e65ec46257d4ebc851c7028fdba7484,agent,We can't check your account here. You can get an order update here: https://t.co/aaDyEzjw8c? ^MC,AmazonHelp
2e65ec46257d4ebc851c7028fdba7484,customer,"Same thing as whats on yr app, same dates 6th +2 and the 8th",AmazonHelp
2e65ec46257d4ebc851c7028fdba7484,agent,Apologies - pls contact us so we can assist :  https://t.co/JzP7hlA23B  ^TD,AmazonHelp
2e65ec46257d4ebc851c7028fdba7484,customer,Phone number please,AmazonHelp
2e65ec46257d4ebc851c7028fdba7484,agent,"Hi Nina, you can select phone at the bottom of the page there. ^AT",AmazonHelp
2e65ec46257d4ebc851c7028fdba7484,customer,Again no delivery's why?,AmazonHelp
2e65ec46257d4ebc851c7028fdba7484,agent,I'm sorry for the wait. What order status and delivery date(s) are you currently seeing here: https://t.co/aaDyEz1VgE? ^TG,AmazonHelp
2e65ec46257d4ebc851c7028fdba7484,customer,6th and 8th thats already gone,AmazonHelp
2e65ec46257d4ebc851c7028fdba7484,agent,We'd like to take a closer look into this with you. Please reach us here: https://t.co/elFROUAsVP ^KP,AmazonHelp
2e65ec46257d4ebc851c7028fdba7484,customer,Again no delivery https://t.co/Kbx0bfS0Mh should not allow out let carriers to deliver are products ats such a mess. Never again,AmazonHelp
2e65ec46257d4ebc851c7028fdba7484,agent,I'm sorry to hear this! Have you had a chance to report this to our Customer Support team using the link provided by ^KD? ^ME,AmazonHelp
6e91edbf183dc88c8e765c87e02bc239,customer,Haway @115888 @SpotifyCares can we have the old webplayer back? Everyone clearly hates the new one. This is getting ridiculous!,SpotifyCares
6e91edbf183dc88c8e765c87e02bc239,agent,Hey there! We appreciate your feedback. We'll get it passed on to the right folks /NQ,SpotifyCares
6e91edbf183dc88c8e765c87e02bc239,customer,"Great! I'll expect the old webplayer early next week. Thanks a lot for your help, have a great weekend!",SpotifyCares
6e91edbf183dc88c8e765c87e02bc239,agent,"We hear you loud and clear, Tom! We can’t make any promises but we’ll pass your feedback on. Give us a shout if you need anything else /KD",SpotifyCares
6e91edbf183dc88c8e765c87e02bc239,customer,Did you hear any feedback from the people you passed the feedback on to regarding my feedback? #feedback,SpotifyCares
6e91edbf183dc88c8e765c87e02bc239,agent,"Hey again! We don't have any updates, but we already passed it on. If you need help with anything else, let us know /CB",SpotifyCares
dc9f0361b71f71d3261d5eb3ed8e619f,customer,"why is it SO difficult to update my account? 2 days on 4 devices, no luck. Im feeling unwanted.",AskDSC
dc9f0361b71f71d3261d5eb3ed8e619f,agent,"DM us your email and shipping address and what you're trying to update, we'll help you out.",AskDSC
dc9f0361b71f71d3261d5eb3ed8e619f,customer,It's my CC info that needs to be updated. I don't understand why I can do this from my phone. I can buy a car on my phone.,AskDSC
dc9f0361b71f71d3261d5eb3ed8e619f,agent,"Apologies for the frustration, if you DM us we'd be happy to help you out.",AskDSC
7b613e9c2a3c025876f23fdf82bc11b9,customer,"Took part in the spend over £30 in 2 weeks promo and completed it today, received no bonus nectar points as promised.",sainsburys
7b613e9c2a3c025876f23fdf82bc11b9,agent,"Apologies, it can take up to 28 days for bonus points to activate. Steven",sainsburys
7b613e9c2a3c025876f23fdf82bc11b9,customer,Its now over 28 days and ive still received nothing. Pretty bad if you cant run a promo properly. I feel ive been duped into spending more.,sainsburys
67c281258f1cac7f8b6d45ed951f83d3,customer,Why when I know my bank account details are correct won't it let me add funds,AskPlayStation
67c281258f1cac7f8b6d45ed951f83d3,agent,That's odd. Try making the purchase via PC: https://t.co/qiQQSTNCQc Keep us posted!,AskPlayStation
67c281258f1cac7f8b6d45ed951f83d3,customer,Had to go buy a voucher missed.out on the offer hubby not impressed,AskPlayStation
09d46e11b0059388cead56d4db354d8d,agent,"Hola, mándanos por MD el mail con el que estás registrado en tu cuenta Nike+ y lo miramos. Saludos https://t.co/dsJjx1OYXB",NikeSupport
09d46e11b0059388cead56d4db354d8d,customer,"Hola, no puedo acceder a mi el mail. ¿Es posible algún otro medio para recuperarse?",NikeSupport
09d46e11b0059388cead56d4db354d8d,agent,"Hola, mandanos el correo antiguo y el nuevo que quieres usar y te lo cambiamos. Saludos",NikeSupport
09d46e11b0059388cead56d4db354d8d,customer,"hola, sigue e-mail: antiguo: __email__. nuevo: __email__. Gracias",NikeSupport
09d46e11b0059388cead56d4db354d8d,agent,"Hola, ya hemos cambiado tu email y mandado un reset de contraseña a tu nuevo email. Saludos",NikeSupport
2a1bacc790ab80cadaa2437791dcff52,customer,"Tagging a product non-returnable, then sending over an incorrect and worthless product.. Is this a new way to push sales? @115850 @115821",AmazonHelp
2a1bacc790ab80cadaa2437791dcff52,customer,@115821 Thanks a lot for prompt resolution 😊,AmazonHelp
2a1bacc790ab80cadaa2437791dcff52,agent,You're welcome. Happy shopping! ^GU,AmazonHelp
1655ec8730a7a22cd112d5a77c537756,customer,@asktarget I'm here looking for crota pop and nothing 😡😡the lack of information is sickening #destiny2 #funko #crota,AskTarget
1655ec8730a7a22cd112d5a77c537756,agent,"These have been very popular and sell quickly. Eventually they will be coming back on our shelves, but we don't have a firm timeline.",AskTarget
1655ec8730a7a22cd112d5a77c537756,customer,@544958 Houston NEVER received Crota! Every store I've been to says that. #crotagate,AskTarget
c72fbb2278099bd818c2c0e2dd9dacce,customer,"Technology can make our lives so much more efficient + the world a better place, if brands didn't let ego get in the way.",AdobeCare
c72fbb2278099bd818c2c0e2dd9dacce,customer,"For example, @115948, @115888, @122986, @115777, @188, @126, + @123765 can learn a lot from each other.",AdobeCare
c72fbb2278099bd818c2c0e2dd9dacce,customer,"@115888 @122986 @115777 @188 @126 @123765 One can implement a feature better, w/o ""copying"" the other...",AdobeCare
c72fbb2278099bd818c2c0e2dd9dacce,customer,"@115888 @122986 @115777 @188 @126 @123765 Stop sending users to give feedback, if you're only going to add features that get the most votes. Some great ideas aren't seen.",AdobeCare
c72fbb2278099bd818c2c0e2dd9dacce,customer,"@115888 @122986 @115777 @188 @126 @123765 Users: remember these are their apps which means they can add/change things when they want -- even if its ""fixing what's not broken""...",AdobeCare
c72fbb2278099bd818c2c0e2dd9dacce,customer,"e.g. @115769's main purpose is nondestructive photo editing + @115777 Bridge's is organization. Yet, Lightroom's filtering + metadata features makes it greater than Bridge at organizing photos.",AdobeCare
c72fbb2278099bd818c2c0e2dd9dacce,customer,"If you look at @115777's release notes for the past versions of these apps, you can easily see @115769 is updated with way more substantial features than Bridge.",AdobeCare
c72fbb2278099bd818c2c0e2dd9dacce,customer,"I've posted an idea about @115769's creation date problem + metadata features, tweeted @AdobeCare, etc. but nothing has changed. Not everyone wants to edit photos, some users just want to organize them. Please stop forgetting about us. 💔",AdobeCare
c72fbb2278099bd818c2c0e2dd9dacce,agent,"Hi Daniel, you may always suggest a feature request at: https://t.co/rwIq3OkZLu  as this page is monitored by our Engineering team.   ^Tanuj",AdobeCare
c72fbb2278099bd818c2c0e2dd9dacce,agent,"Hi Daniel, thank you for the feedback. We will pass it along to the responsible team. ^AJ",AdobeCare
b8f3ea1de65ab3e8ee9a8cf4e292bbe6,customer,GM! When can I expect to see more flight dates open for later in the month of June?,SouthwestAir
b8f3ea1de65ab3e8ee9a8cf4e292bbe6,agent,"On October 26 we will open our schedule for sale through August 10, 2018. Check back here for updates: https://t.co/SjAe6TdfuP. ^BL",SouthwestAir
b8f3ea1de65ab3e8ee9a8cf4e292bbe6,customer,Is SWA still planning to open the calendar through August today?,SouthwestAir
b8f3ea1de65ab3e8ee9a8cf4e292bbe6,agent,"We've pushed it back to November 2, Brian. Thanks for your patience. https://t.co/MEAmMLs8WV ^LB",SouthwestAir
0bdc990ac891746a38ef9497482c7309,customer,no wedges again in victoria place. My heart is broken again 😰😰😰 https://t.co/EZW5cnUqry,sainsburys
0bdc990ac891746a38ef9497482c7309,agent,"Oh no, sorry about that! Could you please confirm which wedges you were after specifically? I'll look into this for you. Sam.",sainsburys
0bdc990ac891746a38ef9497482c7309,customer,The cooked wedges I keep going and their isn't any in stock. The staff say they don't get enough delivered! I keep hearing they r delicious!,sainsburys
0bdc990ac891746a38ef9497482c7309,agent,"Thanks, you can fill out a product request via the following link: https://t.co/XWwvWr9pix. Hopefully this helps! Mariya",sainsburys
0bdc990ac891746a38ef9497482c7309,customer,The lack of wedges is from the deli counter the staff say that they aren't sent enough 😰,sainsburys
0bdc990ac891746a38ef9497482c7309,agent,"Hi there, sorry about that. Which store was this in? Mariya",sainsburys
0bdc990ac891746a38ef9497482c7309,customer,Victoria in the shopping arcade next to next,sainsburys
af8954b299eb618abcd1116096f97a32,customer,Hopefully rest of my trip to #SBconnect17 is better.  Got bluescreen while waiting for train #windows #bluescreen #again https://t.co/rMxjQV0HUO,MicrosoftHelps
af8954b299eb618abcd1116096f97a32,customer,"Hi, Mika! Were you able to get back to work after this happened? We're checking in.",MicrosoftHelps
af8954b299eb618abcd1116096f97a32,customer,"Yes I was! Thks for asking. this happens from time to time. Anoying, but I can live with that. this time I only lost my notes on notebook.",MicrosoftHelps
af8954b299eb618abcd1116096f97a32,agent,May we know if your issue got resolved? We'll appreciate an update about this concern.,MicrosoftHelps
af8954b299eb618abcd1116096f97a32,customer,"This issue has been so long. 3yo laptop, so I think solution is to buy new and how for best.. Did it again today. 1-2 times/week",MicrosoftHelps
ad45df5aeb03299b13c6eb01d213a2e6,customer,having problems with our website... are there any problems your end?,mediatemplehelp
ad45df5aeb03299b13c6eb01d213a2e6,agent,"Hey Paul! No, things are looking good. We'd suggest reaching out to support for assistance! We're available 24/7. https://t.co/W0Xl2qutVi",mediatemplehelp
e7112013869541f7c1bef81384180f72,customer,@135979 @108279 @126033 @airtel_care @21987 why institution are asking to update ur aadhar with bank acc amd sim?,airtel_care
e7112013869541f7c1bef81384180f72,customer,@118341 @135979 @108279 @126033 @airtel_care @21987 Why ask account holders for original Aadhar card and signed agreements for t&amp; c which allows agents and contractors to use Aadhar details,airtel_care
c1db8bb7111a6dc076ec31a3c790fc8d,customer,"It's confusing with just initials, you never know the gender. i know LC and HP are female and MW and you are male?",VirginTrains
c1db8bb7111a6dc076ec31a3c790fc8d,agent,Girls - ^HP ^LC  Boys - ^CB ^MM ^PA ^MW,VirginTrains
c1db8bb7111a6dc076ec31a3c790fc8d,customer,@28862 There are now 3 girls and 4 boys. right?,VirginTrains
c1db8bb7111a6dc076ec31a3c790fc8d,agent,@28862 Correct ^MW,VirginTrains
c1db8bb7111a6dc076ec31a3c790fc8d,customer,@28862 that 3rd one is probably BT,VirginTrains
7c808d3ec7d94011c5d266fa8f4a8dce,customer,thank you so much for screwing up my SD card permanently. Why even allow users to save offline videos to SD card?,AmazonHelp
7c808d3ec7d94011c5d266fa8f4a8dce,agent,That seems to be strange. Please contact us here : https://t.co/NfuWgCpq6f. We'll check this for you. ^CA,AmazonHelp
7c808d3ec7d94011c5d266fa8f4a8dce,customer,Strangely and disturbingly true.,AmazonHelp
7c808d3ec7d94011c5d266fa8f4a8dce,agent,Sorry but we're not certain on how did the offline videos defile the SD card. Could you tell us more? ^YP,AmazonHelp
7c808d3ec7d94011c5d266fa8f4a8dce,customer,"I observed that after downloading videos, card was disconnecting itself frm my phone. On restart, I could see contents of card briefly.",AmazonHelp
7c808d3ec7d94011c5d266fa8f4a8dce,customer,I got in touch with ur customer rep. They say videos are not supported on SD card and should be downloaded to internal storage only.,AmazonHelp
7c808d3ec7d94011c5d266fa8f4a8dce,agent,There's no possibility for content on Prime video to save offline on a memory card. You might want to check with manufacturer. ^HT,AmazonHelp
7c808d3ec7d94011c5d266fa8f4a8dce,customer,Do you want me to share a screenshot as proof?!!! It's not a fault of manufacturer. Your app developers should not allow that option.,AmazonHelp
7c808d3ec7d94011c5d266fa8f4a8dce,agent,We've worked on this issue have fixed it now. Kindly let us know if you're still facing this issue. ^AJ,AmazonHelp
6ba51514608eec18535237c3f6ad29b3,customer,So I see @122358 has decided to start making trash ass razors. 10 of the 12 razors have broken within a couple of weeks. 🙄,AskDSC
962159246e26fd2fa166e74f2c6b5a3d,customer,"In areas impacted by Hurricane Harvey &amp; Hurricane Irma, any pet fees or restrictions at IHG hotels will be waived. Please DM any questions. https://t.co/u0EZp4k2Id",IHGService
962159246e26fd2fa166e74f2c6b5a3d,customer,Staybridge suites 9000 S.  Main Houston tx 77054. #427  pls help mngr req pymnt from me and Fema too? Pls someone look into this,IHGService
962159246e26fd2fa166e74f2c6b5a3d,agent,2/2 in the best position to address your concern.^cd,IHGService
962159246e26fd2fa166e74f2c6b5a3d,agent,1/2 Sorry to hear this. The hotel management and ownership determine their own rates and policies. The hotel remains to be,IHGService
fb8f2e42b6941c308d785545c92da7cc,customer,can i bring 2box jco donut to cabin?,AirAsiaSupport
fb8f2e42b6941c308d785545c92da7cc,customer,@115798 Is there kiosks for reprint boarding pass in soekarnohatta international airport? Or we should reprint in desk?,AirAsiaSupport
fb8f2e42b6941c308d785545c92da7cc,agent,"Yes Ditan, but you may have to resend/reprint it here https://t.co/uS3QHPGgAE and send it via mobile to get Bar code. -Floi",AirAsiaSupport
b643bb2be532e6e8576dfdde2e056f51,customer,Hi - just placed new account order and the shopping cart is stuck at 'processing order.' Can you help?,mediatemplehelp
b643bb2be532e6e8576dfdde2e056f51,agent,Hello! I'd recommend reaching out to our Sales team at the link - we can see if your order made it's way to our end. https://t.co/W0Xl2qutVi,mediatemplehelp
b6103769a641f1bd48fac372ab644fab,customer,"I've not received an item, I've messaged the company 3x &amp; nothing. I can't contact u either &amp; gettin v frustrated now. Please help",AmazonHelp
b6103769a641f1bd48fac372ab644fab,agent,I'm sorry for all the trouble with your order. Has it been more than 2 business days since you contacted the seller? ^CO,AmazonHelp
b6103769a641f1bd48fac372ab644fab,customer,"Yes it's now been 6 days since the last contact, I wait a week each time just to be sure.",AmazonHelp
b6103769a641f1bd48fac372ab644fab,agent,"Just to confirm, was this order sold and fulfilled by a third-party seller or Amazon? Order info: https://t.co/aaDyEz1VgE ^WM",AmazonHelp
b6103769a641f1bd48fac372ab644fab,customer,They are called you et me,AmazonHelp
b6103769a641f1bd48fac372ab644fab,agent,Thanks for clarifying! You can look into filing an A-to-z guarantee claim here: https://t.co/QIa6CYj2WI. Keep us posted! KJ,AmazonHelp
b6103769a641f1bd48fac372ab644fab,customer,I've done that and nothing!,AmazonHelp
b6103769a641f1bd48fac372ab644fab,agent,How long has it been since you filed the claim? What's the status of the claim? You can check here: https://t.co/Hm1p00qK83 ^GR,AmazonHelp
b6103769a641f1bd48fac372ab644fab,customer,It's been 7 days now,AmazonHelp
b6103769a641f1bd48fac372ab644fab,agent,"Our A-to-z Guarantee Claims team works these cases in the order received, which can take up to two weeks for a resolution. ^JR",AmazonHelp
b6103769a641f1bd48fac372ab644fab,customer,"Ok thank you and thank you for all of your help this evening, I really appreciate it 🙂",AmazonHelp
b6103769a641f1bd48fac372ab644fab,agent,Sure thing! Please let us know anytime you need help! And keep us posted on your claim! ^LB,AmazonHelp
b6103769a641f1bd48fac372ab644fab,customer,"Hello. I've still not had any reply on my claim, please could u advise me what to do now!!",AmazonHelp
b6103769a641f1bd48fac372ab644fab,agent,Please reach out to us here:  https://t.co/hApLpMlfHN so we can look into this further. ^ZW,AmazonHelp
b6103769a641f1bd48fac372ab644fab,customer,"Hi I'm trying the link and when I click order related it says no orders in the last 6 months, which is crazy as I've ordered loads!!",AmazonHelp
b6103769a641f1bd48fac372ab644fab,agent,Sorry about that. I think that is the NA link. Here is the proper link to get you in touch w/ us: https://t.co/JzP7hlA23B ^JZ,AmazonHelp
b6103769a641f1bd48fac372ab644fab,customer,"I've already done this process, filed the claim and waited over 2 weeks for a reply from you but I've not heard anything!!",AmazonHelp
b6103769a641f1bd48fac372ab644fab,agent,"We don't have access to your acct via Twitter, but we want to help! Please use the link provided by ^JZ so we can assist. ^KN",AmazonHelp
b6103769a641f1bd48fac372ab644fab,customer,Hello. I’ve now claimed for the second time!!  Please advise me what’s going on!!,AmazonHelp
b6103769a641f1bd48fac372ab644fab,agent,"for instant support, use the phone or chat feature on that link ^AS",AmazonHelp
b6103769a641f1bd48fac372ab644fab,customer,"Hello. It’s ok, they have emailed now to say they will refund the money. Thank you for all your help.",AmazonHelp
b6103769a641f1bd48fac372ab644fab,agent,No problem. I'm glad they have gotten back to you. ^PK,AmazonHelp
62229bf7a46b060fe2fc263a8db0e034,customer,"We've been delayed already by 7hrs at LHR, on a 2nd plane &amp; still no news. Get your stuff together. This is appalling!",British_Airways
