set,row_id,engine_label,text,predicted_text,gold_topic,pred_topic,topic_correct,gold_sentiment,pred_sentiment,sentiment_correct,pred_sentiment_score,gold_entities,pred_entities,engine,provider,model,latency_ms,cost_usd
reference_set2,58,GEMINI,"Hi, that would be great but I am unable to login anymore using the link?","Hi, that would be great but I am unable to login anymore using the link?",account management,technical issue,0,negative,negative,1,0.75,[],[],llm,google,gemini-3.8-flash,5492,0.001317
reference_set2,57,GEMINI,@115830 139th day requesting any kind of response,@[REDACTED] [DATE] requesting any kind of response,complaint,complaint,1,negative,negative,1,0.78,[],[],llm,google,gemini-3.8-flash,3348,0.00079275
reference_set2,56,GEMINI,I hv an active plan of Rs. 250 which got deactivated as per my request but plan of Rs 450 is unnecessarily got imposed on me.,I hv an active plan of Rs. 250 which got deactivated as per my request but plan of Rs 450 is unnecessarily got imposed on me.,billing and payments,complaint,0,negative,negative,1,0.96,[],[],llm,google,gemini-3.8-flash,4990,0.000891
reference_set2,55,GEMINI,@UPSHelp @115817 @5160 يمكن التواصل مع الرقم الموحد [PHONE],@UPSHelp @[REDACTED] @5160 [REDACTED] التواصل مع الرقم الموحد <PHONE_NUMBER_1>,product question,delivery and shipping,0,neutral,neutral,1,0.85,"[{""type"": ""ORG"", ""text"": ""UPSHelp""}]","[{""type"": ""ORG"", ""text"": ""UPSHelp""}]",llm,google,gemini-3.8-flash,6917,0.00169425
reference_set2,54,GEMINI,new booking.Thank you =) [NAME],new [URL]ank you =) [NAME],praise and positive feedback,praise and positive feedback,1,positive,positive,1,0.92,"[{""type"": ""PER"", ""text"": ""Yana""}]",[],llm,google,gemini-3.8-flash,2937,0.00128925
reference_set2,53,GEMINI,After I deleted iHeart restarted my console and reinstalled it the app works now. Still waiting on game though,After I deleted [REDACTED] restarted my console and reinstalled it the app works now. Still waiting on game though,technical issue,technical issue,1,neutral,neutral,1,0.68,"[{""type"": ""ORG"", ""text"": ""iHeart""}]",[],llm,google,gemini-3.8-flash,5214,0.0008505
reference_set2,52,GEMINI,Please re-read my thread for details of those requests. I look forward to hearing from your for your feedback TY. #Tesco #CustomerService,Please re-read my thread for details of those requests. I look forward to hearing from your for your feedback [REDACTED]. [REDACTED],complaint,complaint,1,neutral,neutral,1,0.75,"[{""type"": ""ORG"", ""text"": ""Tesco""}]",[],llm,google,gemini-3.8-flash,3856,0.00087825
reference_set2,51,GEMINI,@10867 Do you have a [LOCATION] number pls?,<ORGANIZATION_1> Do you have a [LOCATION] number pls?,product question,product question,1,neutral,neutral,1,0.92,"[{""type"": ""LOC"", ""text"": ""UK""}]","[{""type"": ""ORG"", ""text"": ""@10867""}]",llm,google,gemini-3.8-flash,7251,0.0009675
reference_set2,50,GEMINI,@115830 @115851 389th day requesting any kind of response,@[REDACTED] [REDACTED] 389th day requesting any kind of response,complaint,complaint,1,negative,negative,1,0.98,[],[],llm,google,gemini-3.8-flash,2942,0.00133875
reference_set2,49,GEMINI,Lost and found told me to wait 72 hours for response. I did! Guess what? Someone has started using my credit cards at multiple places!,Lost and found told me to wait <DATE_TIME_1> for response. I did! Guess what? Someone has started using my credit cards at multiple places!,complaint,complaint,1,negative,negative,1,0.98,[],"[{""type"": ""ORG"", ""text"": ""Lost and found""}]",llm,google,gemini-3.8-flash,5013,0.00103425
reference_set2,48,GEMINI,We'll get this sorted out! Please send us a note through [URL] so we can help.,We'll get this sorted out! Please send us a note through [URL] so we can help.,complaint,complaint,1,neutral,positive,0,0.88,[],[],llm,google,gemini-3.8-flash,3813,0.0013395
reference_set2,46,GEMINI,Yes we're pushing to have this project done by mid next year,Yes we're pushing to have this project done by [DATE],product question,product question,1,neutral,neutral,1,0.75,[],[],llm,google,gemini-3.8-flash,3401,0.0008010000000000001
reference_set2,45,GEMINI,"Hi [NAME], it is taking us longer than usual to get back to all of our passengers. We're sorry for the delay but please be assured","Hi <PERSON_1>, it is taking us longer than usual to get back to all of our passengers. We're sorry for the delay but please be assured",complaint,complaint,1,neutral,neutral,1,0.75,"[{""type"": ""PER"", ""text"": ""Rhianydd""}]","[{""type"": ""PER"", ""text"": ""Rhianydd""}]",llm,google,gemini-3.8-flash,3047,0.0016695
reference_set2,44,GEMINI,That is really not helping me out. They are sending me the same formatted mail again and again. Kindly cross check with the Driver.,That is really not helping me out. They are sending me the same formatted mail again and again. Kindly cross check with the Driver.,complaint,complaint,1,negative,negative,1,0.96,[],[],llm,google,gemini-3.8-flash,9141,0.0013620000000000001
reference_set2,43,GEMINI,LIVE on #Periscope: #BuddaDoesVegas 🇸🇪  2 @19193 (&amp; the strip if the wifi holds).  [URL],LIVE on #Periscope: #BuddaDoesVegas 🇸🇪  2 @19193 (&amp; the strip if the wifi holds).  <PERSON_1>,product question,technical issue,0,neutral,neutral,1,0.88,"[{""type"": ""MISC"", ""text"": ""Periscope""}]","[{""type"": ""ORG"", ""text"": ""Periscope""}, {""type"": ""LOC"", ""text"": ""the strip""}, {""type"": ""PER"", ""text"": ""[NAME]""}]",llm,google,gemini-3.8-flash,6931,0.00192825
reference_set2,42,GEMINI,Just a few bananas would be nice to see!,Just a few bananas would be nice to see!,complaint,product question,0,negative,positive,0,0.76,[],[],llm,google,gemini-3.8-flash,4530,0.0012854999999999998
reference_set2,41,GEMINI,Kab hoga ye shortly update.,[NAME] shortly update.,complaint,account management,0,negative,neutral,0,0.85,[],[],llm,google,gemini-3.8-flash,3015,0.0012637499999999997
reference_set2,40,GEMINI,#azTechHelp Hi it is possible to see the remaining characters of the S0 free subscription?,#azTechHelp Hi it is possible to see the remaining characters of the [REDACTED] free subscription?,product question,product question,1,neutral,neutral,1,0.92,"[{""type"": ""MISC"", ""text"": ""S0""}]","[{""type"": ""ORG"", ""text"": ""#azTechHelp""}]",llm,google,gemini-3.8-flash,4598,0.000909
reference_set2,39,GEMINI,"If you look at @115777's release notes for the past versions of these apps, you can easily see @115769 is updated with way more substantial features than Bridge.","If you look at @[REDACTED]'s release notes for the past versions of these apps, you can easily see [NAME] is updated with way more substantial features than Bridge.",product question,complaint,0,neutral,negative,0,0.65,"[{""type"": ""MISC"", ""text"": ""Bridge""}]","[{""type"": ""MISC"", ""text"": ""Bridge""}]",llm,google,gemini-3.8-flash,5135,0.0015465000000000001
reference_set2,38,GEMINI,"Hi, please have a look at the following link as it provides info that may be helpful: [URL] ^KK","Hi, please have a look at the following link as it provides info that may be helpful: [URL] ^<PERSON_1>",technical issue,product question,0,neutral,neutral,1,0.9,[],"[{""type"": ""PER"", ""text"": ""KK""}]",llm,google,gemini-3.8-flash,3999,0.0009697500000000001
reference_set2,37,GEMINI,Okay Thanks,Okay Thanks,praise and positive feedback,praise and positive feedback,1,positive,positive,1,0.85,[],[],llm,google,gemini-3.8-flash,2485,0.000747
reference_set2,36,GEMINI,can you tell me if I can use my debit card in [LOCATION] for usd 2.500? And how much would be the bank comission? Thanks,can you tell me if I can use my debit card in <LOCATION_1> for usd 2.500? And how much would be the bank comission? Thanks,billing and payments,billing and payments,1,neutral,neutral,1,0.92,"[{""type"": ""LOC"", ""text"": ""Colombia""}]","[{""type"": ""LOC"", ""text"": ""[LOCATION]""}]",llm,google,gemini-3.8-flash,8099,0.001038
reference_set2,35,GEMINI,I'm still awaiting your people to contact me terrible customer service sir,I'm still awaiting your people to contact me terrible customer service sir,complaint,complaint,1,negative,negative,1,0.98,[],[],llm,google,gemini-3.8-flash,3007,0.001311
reference_set2,34,GEMINI,"Hey there. If there is a specific issue that you would like for us to look into, please DM us. [URL]","Hey there. If there is a specific issue that you would like for us to look into, please DM us. [URL]",complaint,complaint,1,neutral,neutral,1,0.92,[],[],llm,google,gemini-3.8-flash,4215,0.00136125
reference_set2,32,GEMINI,"Hey, any updates on this?","Hey, any updates on this?",complaint,product question,0,neutral,neutral,1,0.9,[],[],llm,google,gemini-3.8-flash,1835,0.00075075
reference_set2,31,GEMINI,I asked playstation and they said to contact activision bcs my purchase isent showing up and ive already gotten charged for the game,I asked playstation and they said to contact [REDACTED] my purchase isent showing up and ive already gotten charged for the game,billing and payments,billing and payments,1,negative,negative,1,0.92,"[{""type"": ""ORG"", ""text"": ""playstation""}, {""type"": ""ORG"", ""text"": ""activision""}]","[{""type"": ""ORG"", ""text"": ""playstation""}]",llm,google,gemini-3.8-flash,6124,0.0015014999999999998
reference_set2,30,GEMINI,"@536970 Hello. If you'd like to send us a DM, our customer services team will be happy to discuss this with you further. Thanks.","[NAME]. If you'd like to send us a [REDACTED], our customer services team will be happy to discuss this with you further. Thanks.",complaint,complaint,1,neutral,positive,0,0.82,[],[],llm,google,gemini-3.8-flash,6591,0.00088275
reference_set2,29,GEMINI,Hold and app to move it and with another finger tap other apps to add them to a single stack to move them around #ios11 [URL],Hold and app to move it and with another finger tap other apps to add them to a single stack to move them around #ios11 [URL],product question,product question,1,neutral,neutral,1,0.88,"[{""type"": ""MISC"", ""text"": ""ios11""}]","[{""type"": ""MISC"", ""text"": ""ios11""}]",llm,google,gemini-3.8-flash,3597,0.000945
reference_set2,28,GEMINI,@514522 Old thread but will chase united mileage plus MasterCard be on Apple Pay soon?,[NAME] thread but will [REDACTED] plus [REDACTED] be on [REDACTED] Pay soon?,product question,product question,1,neutral,neutral,1,0.92,"[{""type"": ""ORG"", ""text"": ""chase""}, {""type"": ""MISC"", ""text"": ""united mileage plus MasterCard""}, {""type"": ""MISC"", ""text"": ""Apple Pay""}]",[],llm,google,gemini-3.8-flash,6689,0.0008632500000000001
reference_set2,27,GEMINI,We're sorry to hear you're not a fan! This might help: [URL] Did you have any specific thoughts for us?,We're sorry to hear you're not a fan! This might help: [URL] Did you have any specific thoughts for us?,complaint,complaint,1,neutral,neutral,1,0.82,[],[],llm,google,gemini-3.8-flash,3213,0.0013747499999999999
reference_set2,26,GEMINI,We can help! This article goes over your local iPhone storage space vs. iCloud storage: [URL],We can help! This article goes over your local [REDACTED] storage space vs. [REDACTED] storage: [URL],product question,product question,1,neutral,positive,0,0.82,"[{""type"": ""MISC"", ""text"": ""iPhone""}, {""type"": ""MISC"", ""text"": ""iCloud""}]",[],llm,google,gemini-3.8-flash,2716,0.0008647500000000001
reference_set2,25,GEMINI,Hello again. having camera difficulty when facetiming or using photobooth. The latest software is downloaded. what could this be? [URL],Hello again. having camera difficulty when facetiming or using photobooth. The latest software is downloaded. what could this be? [URL],technical issue,technical issue,1,negative,negative,1,0.72,"[{""type"": ""MISC"", ""text"": ""photobooth""}]","[{""type"": ""MISC"", ""text"": ""facetiming""}, {""type"": ""MISC"", ""text"": ""photobooth""}]",llm,google,gemini-3.8-flash,4752,0.00119475
reference_set2,24,GEMINI,Yes. Still no messages coming through... frustrating.,Yes. Still no messages coming through... frustrating.,technical issue,technical issue,1,negative,negative,1,0.96,[],[],llm,google,gemini-3.8-flash,2393,0.00077925
reference_set2,23,GEMINI,I'm so sorry that your item didn't arrive in time! Can you tell me the status &amp; carrier:  [URL] ^FR,I'm so sorry that your item didn't arrive in time! Can you tell me the status &amp; carrier:  [URL] ^FR,delivery and shipping,delivery and shipping,1,neutral,neutral,1,0.72,[],[],llm,google,gemini-3.8-flash,5879,0.001392
reference_set2,22,GEMINI,. @AskPapaJohns my waitress' ass [URL],. @<ORGANIZATION_1> my waitress' ass [LOCATION],complaint,complaint,1,negative,negative,1,0.85,"[{""type"": ""ORG"", ""text"": ""AskPapaJohns""}]","[{""type"": ""ORG"", ""text"": ""AskPapaJohns""}]",llm,google,gemini-3.8-flash,4434,0.001599
reference_set2,21,GEMINI,Hey [NAME]! That's not cool. Could you DM us your account's email address/username? We'll take a look backstage /C [URL],Hey <PERSON_1>! That's not cool. Could you DM us your account's email address/username? We'll take a look backstage /C [URL],account management,technical issue,0,neutral,neutral,1,0.85,"[{""type"": ""PER"", ""text"": ""Ryan""}]","[{""type"": ""PER"", ""text"": ""[NAME]""}]",llm,google,gemini-3.8-flash,8472,0.0016725
reference_set2,20,GEMINI,please refund my airtime I beg you,please refund my airtime I beg you,billing and payments,billing and payments,1,negative,negative,1,0.78,[],[],llm,google,gemini-3.8-flash,4208,0.001284
reference_set2,19,GEMINI,"Hi, changes not allowed once checked-in. Just approach the Document Check counter on departure date for verification. Thank you.","Hi, changes not allowed once checked-in. Just approach the Document Check counter on departure date for verification. Thank you.",product question,product question,1,neutral,neutral,1,0.88,"[{""type"": ""MISC"", ""text"": ""Document Check""}]",[],llm,google,gemini-3.8-flash,3991,0.0013530000000000003
reference_set2,18,GEMINI,"Here’s the songs that were played, add them to your library if you want!”","Here’s the songs that were played, add them to your library if you want!”",product question,product question,1,neutral,neutral,1,0.85,[],[],llm,google,gemini-3.8-flash,3612,0.00132525
reference_set2,17,GEMINI,Please allow us another opportunity to change this impression. Send us a DM and follow us. -KG,Please allow us another opportunity to change this impression. Send us a [REDACTED] and follow us. -<PERSON_1>,complaint,complaint,1,neutral,neutral,1,0.75,[],"[{""type"": ""PER"", ""text"": ""KG""}]",llm,google,gemini-3.8-flash,4175,0.00162225
reference_set2,16,GEMINI,I'm sorry this happened to your friend. Can you have your friend tweet to me and I'll investigate? -[NAME],I'm sorry this happened to your friend. Can you have your friend tweet to me and I'll investigate? -<PERSON_1>,complaint,complaint,1,neutral,neutral,1,0.75,"[{""type"": ""PER"", ""text"": ""Larry""}]","[{""type"": ""PER"", ""text"": ""Larry""}]",llm,google,gemini-3.8-flash,5005,0.00162375
reference_set2,15,GEMINI,We'd like to assist. Pls click link at end of this msg &amp; reply w/ acct type &amp; country it was opened. (No Acct#/PINs#) ^ML [URL],We'd like to assist. Pls click link at end of [REDACTED]; reply w/ acct type &amp; country it was opened. (No Acct#/PINs#) <PERSON_1> [URL],account management,account management,1,neutral,neutral,1,0.85,[],"[{""type"": ""PER"", ""text"": ""^ML""}]",llm,google,gemini-3.8-flash,7123,0.001077
reference_set2,14,GEMINI,"@4030 @118702 @115937 @4110 @4168 @119356 @115821 @131283 @144775 @2517 @115830 @115850 Dear Amazon, Just to remind you...its been 24 days since you are cheating on your customers hard earned money. Sigh! #ScamAtAmazon #Day24","[REDACTED] @4168 @[REDACTED] @[REDACTED] @[REDACTED] @[REDACTED] @2517 @[REDACTED] @[REDACTED] Dear [NAME], Just to remind [URL]s been [DATE] since you are cheating on your customers hard earned money. Sigh! #ScamAtAmazon #Day24",complaint,complaint,1,negative,negative,1,0.98,"[{""type"": ""ORG"", ""text"": ""Amazon""}]","[{""type"": ""ORG"", ""text"": ""Amazon""}]",llm,google,gemini-3.8-flash,4782,0.001194
reference_set2,13,GEMINI,We believe we have been of help on call.@119433 ^DE,We believe we have been of help on call.@[REDACTED] ^DE,complaint,praise and positive feedback,0,neutral,positive,0,0.75,[],[],llm,google,gemini-3.8-flash,5217,0.0013207499999999999
reference_set2,12,GEMINI,"the Moving Annual Average includes time under the previous operator, find more information here [URL] &amp; contact 1/2","the Moving Annual Average includes time under the previous operator, find more information here [REDACTED]amp; contact 1/2",product question,product question,1,neutral,neutral,1,0.92,"[{""type"": ""MISC"", ""text"": ""Moving Annual Average""}]","[{""type"": ""MISC"", ""text"": ""Moving Annual Average""}]",llm,google,gemini-3.8-flash,2539,0.0009195000000000001
reference_set2,11,GEMINI,when will new episodes of streetoutlaws and deadlyest catch come out ?! thank you !🤙🏽🤙🏽,when will new episodes of streetoutlaws and deadlyest catch come out ?! thank you !🤙🏽[REDACTED]🏽,product question,product question,1,positive,positive,1,0.65,"[{""type"": ""MISC"", ""text"": ""streetoutlaws""}, {""type"": ""MISC"", ""text"": ""deadlyest catch""}]","[{""type"": ""MISC"", ""text"": ""streetoutlaws""}, {""type"": ""MISC"", ""text"": ""deadlyest catch""}]",llm,google,gemini-3.8-flash,4116,0.0016424999999999999
reference_set2,10,GEMINI,"We apologize, again, check your SD card memory level. Thank you-SG","We apologize, again, check your [REDACTED] card memory level. Thank you-<PERSON_1>",technical issue,technical issue,1,neutral,neutral,1,0.85,"[{""type"": ""MISC"", ""text"": ""SD card""}]","[{""type"": ""PER"", ""text"": ""SG""}]",llm,google,gemini-3.8-flash,4714,0.001608
reference_set2,8,GEMINI,Please reach out to us here via phone as soon as you're able to: [URL] ^QJ,Please reach out to us here via phone as soon as you're able to: [URL] <PERSON_1>,complaint,account management,0,neutral,neutral,1,0.95,[],"[{""type"": ""PER"", ""text"": ""^QJ""}]",llm,google,gemini-3.8-flash,3582,0.001614
reference_set2,7,GEMINI,"[URL] If data is needed, you can contact our data recovery team but it is not a free service: [URL]","[URL] If data is needed, you can contact our data recovery team but it is not a free service: [URL]",technical issue,technical issue,1,neutral,neutral,1,0.88,[],[],llm,google,gemini-3.8-flash,5620,0.0013499999999999999
reference_set2,6,GEMINI,"Hi there, no, can't see a VT ref no. in any of the replies I've had so far","Hi there, no, can't see a [LOCATION] ref no. in any of the replies I've had so far",complaint,complaint,1,neutral,neutral,1,0.72,"[{""type"": ""ORG"", ""text"": ""VT""}]",[],llm,google,gemini-3.8-flash,5941,0.00085575
reference_set2,5,GEMINI,once we have more information regarding this issue. Hang in there. We would appreciate your patience on this. [NAME] OPPO Care (2/2),once we have more information regarding this issue. Hang in there. We would appreciate your patience on this. [REDACTED] (2/2),technical issue,technical issue,1,neutral,neutral,1,0.88,"[{""type"": ""PER"", ""text"": ""Divya""}, {""type"": ""ORG"", ""text"": ""OPPO Care""}]",[],llm,google,gemini-3.8-flash,3590,0.00138375
reference_set2,4,GEMINI,"Ever since the last update, my battery has been running down pretty fast! Sometimes within minutes, it's out. Please advise.","Ever since the last update, my battery has been running down pretty fast! Sometimes within <DATE_TIME_1>, it's out. Please advise.",technical issue,technical issue,1,negative,negative,1,0.88,[],[],llm,google,gemini-3.8-flash,8159,0.0015239999999999997
reference_set2,3,GEMINI,"Hello, any vibes from the team yet as to whether it's a yea or a nay? Fingers crossed my end!","Hello, any vibes from the team yet as to whether it's a yea or a nay? Fingers crossed my end!",product question,product question,1,neutral,positive,0,0.85,[],[],llm,google,gemini-3.8-flash,3608,0.000843
reference_set2,2,GEMINI,@HPSupport Resolve technical queries related to  HP Network  Router just tab the [URL],<ORGANIZATION_1> Resolve technical queries related to  [REDACTED] just tab the [URL],technical issue,technical issue,1,neutral,neutral,1,0.85,"[{""type"": ""ORG"", ""text"": ""HPSupport""}, {""type"": ""MISC"", ""text"": ""HP Network  Router""}]","[{""type"": ""ORG"", ""text"": ""@HPSupport""}]",llm,google,gemini-3.8-flash,9699,0.0009824999999999999
reference_set2,1,GEMINI,El paquete fue reventado en el envío,[REDACTED],delivery and shipping,billing and payments,0,negative,neutral,0,0.99,[],[],llm,google,gemini-3.8-flash,2136,0.0007305
reference_set1,200,GEMINI,"Thanks, we'll check and get back to you at the earliest. ^PS","Thanks, we'll check and get back to you at the earliest. ^<PERSON_1>",complaint,product question,0,neutral,positive,0,0.82,[],"[{""type"": ""PER"", ""text"": ""PS""}]",llm,google,gemini-3.8-flash,4414,0.000942
reference_set1,199,GEMINI,"We are sorry for the inconvenience caused to you. We have your contact details. We will get back to you shortly. Regards,[NAME] [URL]","We are sorry for the inconvenience caused to you. We have your contact details. We will get back to you shortly. Regards,[REDACTED] [URL]",complaint,complaint,1,neutral,neutral,1,0.85,"[{""type"": ""PER"", ""text"": ""Pradnya""}]",[],llm,google,gemini-3.8-flash,3073,0.000879
reference_set1,198,GEMINI,With the translator text api we can translate 2mio chars per month free. I cant find a way to see the amount of chars we have already used,With the translator text api we can translate 2mio chars per month free. I cant find a way to see the amount of chars we have already used,product question,product question,1,neutral,neutral,1,0.8,"[{""type"": ""MISC"", ""text"": ""translator text api""}]","[{""type"": ""MISC"", ""text"": ""translator text api""}]",llm,google,gemini-3.8-flash,3647,0.001515
reference_set1,197,GEMINI,Your better off with AVG(it is free) or something over norton,Your better off with AVG(it is free) or something over [REDACTED],complaint,complaint,1,negative,negative,1,0.85,"[{""type"": ""ORG"", ""text"": ""AVG""}, {""type"": ""ORG"", ""text"": ""norton""}]","[{""type"": ""ORG"", ""text"": ""AVG""}]",llm,google,gemini-3.8-flash,5874,0.00086775
reference_set1,196,GEMINI,"@sainsburys Sorry about the confusion. So far £8,100 has been raised in Sainsbury's [LOCATION] with a couple more tubs to count. Such generous customers.","<ORGANIZATION_1> Sorry about the confusion. So far £8,100 has been raised in [REDACTED]'s [NAME] with a couple more tubs to count. Such generous customers.",praise and positive feedback,praise and positive feedback,1,positive,positive,1,0.92,"[{""type"": ""ORG"", ""text"": ""Sainsbury""}, {""type"": ""LOC"", ""text"": ""Pontypridd""}]","[{""type"": ""ORG"", ""text"": ""@sainsburys""}]",llm,google,gemini-3.8-flash,3686,0.001089
reference_set1,195,GEMINI,i already follow you! i cannot send u direct message if u do not follow me,i already follow you! i cannot send u direct message if u do not follow me,technical issue,technical issue,1,negative,negative,1,0.65,[],[],llm,google,gemini-3.8-flash,2728,0.0013245000000000002
reference_set1,194,GEMINI,Our latest update from the Retail team confirm it's [DATE] ^CB,Our latest update from the Retail team confirm it's [DATE] ^<PERSON_1>,product question,product question,1,neutral,neutral,1,0.95,[],"[{""type"": ""ORG"", ""text"": ""Retail team""}, {""type"": ""PER"", ""text"": ""CB""}]",llm,google,gemini-3.8-flash,5313,0.0017175
reference_set1,193,GEMINI,Seriously @115888... why can you not keep your app in working order?,Seriously @[REDACTED]... why can you not keep your app in working order?,technical issue,technical issue,1,negative,negative,1,0.98,[],[],llm,google,gemini-3.8-flash,2999,0.001326
reference_set1,192,GEMINI,[URL],[URL],product question,technical issue,0,neutral,neutral,1,0.95,[],[],llm,google,gemini-3.8-flash,2280,0.00074025
reference_set1,191,GEMINI,"Hi, I've let them know about the delay here and I will get back in touch as soon as I hear from them, thanks for your patience./D","Hi, I've let them know about the delay here and I will get back in touch as soon as I hear from them, thanks for your patience./<PERSON_1>",complaint,delivery and shipping,0,neutral,neutral,1,0.88,[],"[{""type"": ""PER"", ""text"": ""D""}]",llm,google,gemini-3.8-flash,5939,0.00101775
reference_set1,190,GEMINI,Hi my mpesa is not able to receive or send money yet the line is registered kindly help,Hi my mpesa is not able to receive or send money yet the line is registered kindly help,technical issue,billing and payments,0,negative,negative,1,0.82,"[{""type"": ""MISC"", ""text"": ""mpesa""}]","[{""type"": ""MISC"", ""text"": ""mpesa""}]",llm,google,gemini-3.8-flash,3912,0.00147675
reference_set1,189,GEMINI,...to increase your limit. For more information on Mshwari loan conditions view [URL] .^SB,[URL] increase your limit. For more information on [NAME] loan conditions view [REDACTED],billing and payments,billing and payments,1,neutral,neutral,1,0.92,"[{""type"": ""MISC"", ""text"": ""Mshwari""}]",[],llm,google,gemini-3.8-flash,5933,0.0008370000000000001
reference_set1,188,GEMINI,Still m facing issues with network not able to talk on phone.,Still m facing issues with network not able to talk on phone.,technical issue,technical issue,1,negative,negative,1,0.95,[],[],llm,google,gemini-3.8-flash,2758,0.00079275
reference_set1,187,GEMINI,"Been about a month already... didn't hear anything from you. Sadly, I still keep ordering from you. Should I expect anything soon?","Been [DATE] already... didn't hear anything from you. Sadly, I still keep ordering from you. Should I expect anything soon?",complaint,complaint,1,negative,negative,1,0.94,[],[],llm,google,gemini-3.8-flash,3742,0.0008685
reference_set1,186,GEMINI,"@282582 1/2 Hi [NAME], we test the products so that the noise emitted follows health and safety standards. It shouldn't be getting louder.","@[REDACTED] 1/2 Hi [NAME], we test the products so that the noise emitted follows health and safety standards. It shouldn't be getting louder.",product question,technical issue,0,neutral,neutral,1,0.88,"[{""type"": ""PER"", ""text"": ""Kate""}]",[],llm,google,gemini-3.8-flash,5131,0.00140625
reference_set1,185,GEMINI,@SW_Help Can you confirm @sw_help?,<ORGANIZATION_1> Can you confirm <ORGANIZATION_1>?,complaint,product question,0,neutral,neutral,1,0.92,"[{""type"": ""ORG"", ""text"": ""SW_Help""}]","[{""type"": ""ORG"", ""text"": ""@SW_Help""}, {""type"": ""ORG"", ""text"": ""@sw_help""}]",llm,google,gemini-3.8-flash,6100,0.00185325
reference_set1,184,GEMINI,Is that second error occurring as soon as you go to the link you mentioned?  Or is it happening after you try to ... [URL] [URL],Is that second error occurring as soon as you go to the link you mentioned?  Or is it happening after you try to ... [URL],technical issue,technical issue,1,neutral,neutral,1,0.95,[],[],llm,google,gemini-3.8-flash,4084,0.0013747499999999999
reference_set1,183,GEMINI,We'd like to take a closer look at this. Please share your details here: [URL] I'll get in touch with you ^HD,We'd like to take a closer look at this. Please share your details here: [URL] I'll get in touch with you ^<PERSON_1>,complaint,complaint,1,neutral,neutral,1,0.82,[],"[{""type"": ""PER"", ""text"": ""HD""}]",llm,google,gemini-3.8-flash,6432,0.00100125
reference_set1,182,GEMINI,Thanks for sharing! Such a great meal selection. Tweet us if you need us.  *AJZ,Thanks for sharing! Such a great meal selection. Tweet us if you need us.  *[REDACTED],praise and positive feedback,praise and positive feedback,1,positive,positive,1,0.96,[],[],llm,google,gemini-3.8-flash,3988,0.0008414999999999999
reference_set1,181,GEMINI,Does anyone have an installation disk for a HP Photosmart 2600xi All-in-One printer I lost mine and I'm missing a file called AIO_scan.msi.,Does anyone have an installation disk for a [REDACTED] 2600xi All-in-One printer I lost mine and I'm missing a file called AIO_[URL]i.,technical issue,technical issue,1,neutral,neutral,1,0.7,"[{""type"": ""ORG"", ""text"": ""HP""}, {""type"": ""MISC"", ""text"": ""Photosmart 2600xi""}]","[{""type"": ""MISC"", ""text"": ""2600xi All-in-One""}, {""type"": ""MISC"", ""text"": ""AIO_[URL]i""}]",llm,google,gemini-3.8-flash,3916,0.0010965
reference_set1,180,GEMINI,Hi what can we do to improve the coleslaw selection in [LOCATION]?!?,Hi what can we do to improve the coleslaw selection in [LOCATION]?!?,product question,product question,1,neutral,negative,0,0.72,"[{""type"": ""LOC"", ""text"": ""Ripley""}]",[],llm,google,gemini-3.8-flash,8733,0.00132
reference_set1,179,GEMINI,We'd suggest deleting your tweet as it contains your private info. Can you send it via DM instead? /RI [URL],We'd suggest deleting your tweet as it contains your private info. Can you send it via DM instead? <PERSON_1> [URL],account management,account management,1,neutral,neutral,1,0.92,[],"[{""type"": ""PER"", ""text"": ""[NAME]""}]",llm,google,gemini-3.8-flash,7321,0.00163275
reference_set1,178,GEMINI,Supermarkets front loading sandwiches to look fuller than they are is such a cheap trick! @Tesco [URL],Supermarkets front loading sandwiches to look fuller than they are is such a cheap trick! <PERSON_1>,complaint,complaint,1,negative,negative,1,0.96,"[{""type"": ""ORG"", ""text"": ""Tesco""}]","[{""type"": ""PER"", ""text"": ""[NAME]""}]",llm,google,gemini-3.8-flash,3529,0.001143
reference_set1,177,GEMINI,"Check out [URL] for information on ride passes. If you have any questions, please let us know at [URL]","Check out [URL] for information on ride passes. If you have any questions, please let us know at [URL]",product question,product question,1,neutral,neutral,1,0.94,[],[],llm,google,gemini-3.8-flash,3194,0.0013530000000000003
reference_set1,176,GEMINI,"Hi [NAME], Can you please tell me by when I will get resolution? Is there any time line for customers get resolution?","Hi [NAME], Can you please tell me by when I will get resolution? Is there any time line for customers get resolution?",complaint,complaint,1,negative,neutral,0,0.75,"[{""type"": ""PER"", ""text"": ""Pradnya""}]",[],llm,google,gemini-3.8-flash,4697,0.0013499999999999999
reference_set1,175,GEMINI,@115830 76th day requesting any kind of response,@[REDACTED] [DATE] requesting any kind of response,complaint,complaint,1,negative,negative,1,0.82,[],[],llm,google,gemini-3.8-flash,2873,0.001299
